url,volume,market_cap,company,symbol,news_url
/equities/svam-software-bo,6699,85460000,Svam Software,SVAS,/equities/svam-software-bo-news
/equities/alka-securities-bo,0,85390000,Alka Securities,ALKA,/equities/alka-securities-bo-news
/equities/sashwat-technocrats,0,85360000,Sashwat Technocrats,SASH,/equities/sashwat-technocrats-news
/equities/sri-lakshmi-saraswathi-textiles-bo,191,85320000,Sri Lakshmi Saraswathi Textiles Arni,SLST,/equities/sri-lakshmi-saraswathi-textiles-bo-news
/equities/rudraksh-cap-tech-bo,3268,85300000,Alexander Stamps and Coin,ALEX,/equities/rudraksh-cap-tech-bo-news
/equities/sai-moh-autolinks-ltd,0,85110000,AMS Polymers,AMSL,/equities/sai-moh-autolinks-ltd-news
/equities/euro-leder-fashion-bo,428,84950000,Euro-Leder Fashion,EULE,/equities/euro-leder-fashion-bo-news
/equities/sailani-tours-n-travels,0,84910000,Sailani Tours N Travels,SAIA,/equities/sailani-tours-n-travels-news
/equities/smvd-poly-pack,4040,84750000,SMVD Poly Pack,SMVD,/equities/smvd-poly-pack-news
/equities/rite-zone-chemcon-india,3200,84610000,Rite Zone Chemcon India,RITO,/equities/rite-zone-chemcon-india-news
/equities/peeti-securities,2,84270000,Peeti Securities,PETI,/equities/peeti-securities-news
/equities/unipro-technologies-ltd,5,84220000,Unipro Technologies Ltd,UNIR,/equities/unipro-technologies-ltd-news
/equities/omni-ax-s-software-bo,4663,84200000,Omni AX’s Software,ASBO,/equities/omni-ax-s-software-bo-news
/equities/shikhar-consultants-bo,300,84180000,Shikhar Consultants,SHIK,/equities/shikhar-consultants-bo-news
/equities/parker-agro-chem-exports-bo,2,84110000,Parker Agro Chem Exports,PAAE,/equities/parker-agro-chem-exports-bo-news
/equities/ganesh-films-india,0,83420000,Raconteur Global Resources,RACO,/equities/ganesh-films-india-news
/equities/kalahridhaan-trendz,0,83360000,Kalahridhaan Trendz,KALD,/equities/kalahridhaan-trendz-news
/equities/gcm-capital,12000,83340000,GCM Capital,GCMA,/equities/gcm-capital-news
/equities/unistar-multimedia-bo,0,83250000,Unistar Multimedia,UNML,/equities/unistar-multimedia-bo-news
/equities/vikalp-securities,35,83040000,Vikalp Securities,VIKA,/equities/vikalp-securities-news
/equities/prima-agro-bo,837,83010000,Prima Agro,PRAP,/equities/prima-agro-bo-news
/equities/hit-kit-global-solutions-bo,632244,83010000,Hit Kit Global Solutions,HIKI,/equities/hit-kit-global-solutions-bo-news
/equities/omega-ag-seeds-punjab-bo,12,82990000,Omega AG Seeds Punjab,OMGA,/equities/omega-ag-seeds-punjab-bo-news
/equities/risa-international-ltd,418194,82940000,Risa International,RIIN,/equities/risa-international-ltd-news
/equities/nb-footwear,3800,82760000,NB Footwear,NBFW,/equities/nb-footwear-news
/equities/capricorn-systems-glbl-solutions-bo,223332,82480000,Capricorn Systems Global Solutions,CAPS,/equities/capricorn-systems-glbl-solutions-bo-news
/equities/thirani-projects,15369,82470000,Thirani Projects,THRP,/equities/thirani-projects-news
/equities/aviva-industries-bo,100,82390000,Aviva Ind,AVID,/equities/aviva-industries-bo-news
/equities/bloom-dekor-bo,3,82060000,Bloom Dekor,BLOD,/equities/bloom-dekor-bo-news
/equities/shree-ganesh-elastoplast,1,81980000,Shree Ganesh Elastoplast,SHGE,/equities/shree-ganesh-elastoplast-news
/equities/jauss-polymers-bo,9626,81920000,Jauss Polymers,JAUS,/equities/jauss-polymers-bo-news
/equities/oswal-yarns-bo,1292,81800000,Oswal Yarns,OSWY,/equities/oswal-yarns-bo-news
/equities/uniroyal-marine-exports-bo,76,81770000,Uniroyal Marine Exports,UMEL,/equities/uniroyal-marine-exports-bo-news
/equities/vb-industries-ltd,3881,81400000,VB Industries Ltd,VBIN,/equities/vb-industries-ltd-news
/equities/lime-chemicals-bo,35,81370000,Lime Chemicals,LIME,/equities/lime-chemicals-bo-news
/equities/mathew-easow-research-securities-bo,5,81330000,Mathew Easow Research Securities,MATH,/equities/mathew-easow-research-securities-bo-news
/equities/neelkanth-rock-minerals-bo,10,80950000,Neelkanth Rock-Minerals,NROC,/equities/neelkanth-rock-minerals-bo-news
/equities/cmi-ltd-ns,2414,80940000,CMI,CMI,/equities/cmi-ltd-ns-news
/equities/acs-tech-bo,181328,80900000,ACS Tech,ACST,/equities/acs-tech-bo-news
/equities/ivee-injectaa-ltd,11989,80800000,Vivanza Biosciences,VIVN,/equities/ivee-injectaa-ltd-news
/equities/mayur-floorings,402,80730000,Mayur Floorings,MAYF,/equities/mayur-floorings-news
/equities/agio-paper-industries-bo,1,80630000,Agio Paper & Ind,AGIO,/equities/agio-paper-industries-bo-news
/equities/combat-drugs-bo,3824,80500000,Decipher Labs,DECL,/equities/combat-drugs-bo-news
/equities/hasti-finance,16,80430000,Hasti Finance,HAST,/equities/hasti-finance-news
/equities/haria-apparels-bo,1209,80420000,Haria Apparels,HARA,/equities/haria-apparels-bo-news
/equities/brijlaxmi-leasing-and-finance-bo,6879,80080000,Brijlaxmi Leasing,BRLF,/equities/brijlaxmi-leasing-and-finance-bo-news
/equities/woodsvilla,900,79870000,Woodsvilla,WOOD,/equities/woodsvilla-news
/equities/rekvina-laboratories-bo,185,79750000,Rekvina Laboratories,REKL,/equities/rekvina-laboratories-bo-news
/equities/clinitech-laboratory-bo,26400,79630000,Clinitech Laboratory,CLIN,/equities/clinitech-laboratory-bo-news
/equities/broach-lifecare-hospital-bo,6000,79580000,Broach Lifecare Hospital,BROA,/equities/broach-lifecare-hospital-bo-news
/equities/universal-office-automation-bo,1899,79560000,Universal Office Automation,UNOF,/equities/universal-office-automation-bo-news
/equities/resurgere-mines-minerals,0,79550000,Resurgere Mines Minerals,RESU,/equities/resurgere-mines-minerals-news
/equities/siddheswari-garments-bo,21,79440000,Siddheswari Garments,SIDG,/equities/siddheswari-garments-bo-news
/equities/ps-it-infra---services-bo,12905,79030000,PS IT Infra & Services-BO,PSIT,/equities/ps-it-infra---services-bo-news
/equities/vinayak-polycon-international-bo,11,78850000,Vinayak Polycon Intl,VILY,/equities/vinayak-polycon-international-bo-news
/equities/suryakrupa-finance,0,78690000,Rajvi Logitrade,RAJG,/equities/suryakrupa-finance-news
/equities/yashraj-containeurs-bo,4913,78540000,Yashraj Containeurs,YASH,/equities/yashraj-containeurs-bo-news
/equities/sahara-maritime-bo,6400,78360000,Sahara Maritime,SAAM,/equities/sahara-maritime-bo-news
/equities/net-avenue-tech,24000,78170000,Net Avenue Tech,NETA,/equities/net-avenue-tech-news
/equities/delta-industrial-resources-ltd,19861,77930000,Delta Industrial Resources,DELN,/equities/delta-industrial-resources-ltd-news
/equities/shanti-overseas,52419,77850000,Shanti Overseas,SNTI,/equities/shanti-overseas-news
/equities/kmf-builders-and-developers-bo,2813,77720000,KMF Builders and Developers,KMFB,/equities/kmf-builders-and-developers-bo-news
/equities/sri-amarnath-finance,0,77540000,Sri Amarnath Finance,SRIM,/equities/sri-amarnath-finance-news
/equities/krishna-capital-and-securities-ltd,5,77410000,Krishna Capital and Securities Ltd,KRIC,/equities/krishna-capital-and-securities-ltd-news
/equities/wherrelz-it-solutions,0,77140000,Wherrelz IT Solutions,WHER,/equities/wherrelz-it-solutions-news
/equities/garodia-chemicals,0,76830000,Garodia Chemicals,GARO,/equities/garodia-chemicals-news
/equities/genomic-valley-biotech,5406,76640000,Genomic Valley Biotech,GENI,/equities/genomic-valley-biotech-news
/equities/minaxi-textiles-bo,12349,76590000,Minaxi Textiles,MINA,/equities/minaxi-textiles-bo-news
/equities/nutech-global,200,76570000,Nutech Global,NUTE,/equities/nutech-global-news
/equities/a-f-enterprises-bo,55928,76210000,A F Enterprises,AFET,/equities/a-f-enterprises-bo-news
/equities/mideast-portfolio-management-bo,4265,76200000,Mideast Portfolio Management,MEPM,/equities/mideast-portfolio-management-bo-news
/equities/dr-lalchandani-labs,16000,76180000,Dr Lalchandani Labs,DRLA,/equities/dr-lalchandani-labs-news
/equities/rcc-cements,0,76020000,RCC Cements,RCCC,/equities/rcc-cements-news
/equities/objectone-information-systems-bo,492,76000000,Objectone Info Systems,OBJE,/equities/objectone-information-systems-bo-news
/equities/riga-sugar-company-bo,0,75830000,Riga Sugar,RIGA,/equities/riga-sugar-company-bo-news
/equities/kabra-commercial-ltd,0,75760000,Kabra Commercial Ltd,KABR,/equities/kabra-commercial-ltd-news
/equities/amanaya-ventures,0,75530000,Amanaya Ventures,AMAA,/equities/amanaya-ventures-news
/equities/futuristic-securities-bo,0,75430000,Futuristic Securities,FUTR,/equities/futuristic-securities-bo-news
/equities/olympic-oil-industries-bo,301,75370000,Olympic Oil Ind,OPLY,/equities/olympic-oil-industries-bo-news
/equities/pact-industries-ltd,0,75350000,Pact Industries Ltd,PCTI,/equities/pact-industries-ltd-news
/equities/evoq-remedies,20000,75200000,EVOQ Remedies,EVOQ,/equities/evoq-remedies-news
/equities/northlink-fiscal-capital,0,75130000,Northlink Fiscal Capital,NOTH,/equities/northlink-fiscal-capital-news
/equities/stanpacks-india-bo,103,74800000,Stanpacks India,STAN,/equities/stanpacks-india-bo-news
/equities/jagjanani-textiles-bo,505,74720000,Jagjanani Textiles,JATE,/equities/jagjanani-textiles-bo-news
/equities/pasupati-fincap-bo,1544,74260000,Pasupati Fincap,PASF,/equities/pasupati-fincap-bo-news
/equities/archana-software,2000,74100000,Popees Cares,POPE,/equities/archana-software-news
/equities/millennium-online-solutions,19117,74060000,Millennium Online,MILL,/equities/millennium-online-solutions-news
/equities/hittco-tools-bo,848,73920000,Hittco Tools,HITT,/equities/hittco-tools-bo-news
/equities/easun-reyrolle-ltd,0,73910000,Easun Reyrolle Ltd,EASU,/equities/easun-reyrolle-ltd-news
/equities/williamson-financial-services-bo,17,73890000,Williamson Financial Services,WILF,/equities/williamson-financial-services-bo-news
/equities/premier-synthetics-prf,1865,73400000,Premier Synthetics Prf,PRSY_p,/equities/premier-synthetics-prf-news
/equities/premier-synthetics-bo,696,73350000,Premier Synthetics,PRSY,/equities/premier-synthetics-bo-news
/equities/starlit-power-systems,0,73350000,Starlit Power Systems,STPO,/equities/starlit-power-systems-news
/equities/c-j-gelatine-products-bo,2,73310000,C J Gelatine Products,CJGE,/equities/c-j-gelatine-products-bo-news
/equities/ajel-bo,0,73280000,Ajel,AJEL,/equities/ajel-bo-news
/equities/polytex-india-bo,428,73170000,Polytex India,POTX,/equities/polytex-india-bo-news
/equities/jayabharat-credit-bo,757,72900000,Jayabharat Credit,JAYA,/equities/jayabharat-credit-bo-news
/equities/explicit-finance,259,72010000,Explicit Finance,EXPF,/equities/explicit-finance-news
/equities/kamron-laboratories-ltd,6100,72010000,Adline Chem Lab,ADLN,/equities/kamron-laboratories-ltd-news
/equities/rachana-capital---securities-limite,5531,71990000,Tiaan Ayurvedic Herbs,TIAA,/equities/rachana-capital---securities-limite-news
/equities/firstobject-technologies-bo,3889,71050000,Firstobject Tech,FIRT,/equities/firstobject-technologies-bo-news
/equities/promact-plastics-bo,1053,70980000,Promact Plastics,PROM,/equities/promact-plastics-bo-news
/equities/ganga-pharmaceuticals-ltd,16000,70940000,Ganga Pharma,GNPH,/equities/ganga-pharmaceuticals-ltd-news
/equities/haria-exports-bo,8,70690000,Haria Exports,HARI,/equities/haria-exports-bo-news
/equities/nikki-global-finance-bo,0,70580000,Nikki Global Finance,NIKI,/equities/nikki-global-finance-bo-news
/equities/nyssa-corporation-bo,64103,70500000,Nyssa,NYSS,/equities/nyssa-corporation-bo-news
/equities/naturo-indiabull,4000,70370000,Naturo Indiabull,NTUR,/equities/naturo-indiabull-news
/equities/servotech-engineering-industries-bo,5572,70330000,Lexoraa Industries,LEXO,/equities/servotech-engineering-industries-bo-news
/equities/money-masters-leasing-finance,265563,70270000,Money Masters Leasing Finance,MATE,/equities/money-masters-leasing-finance-news
/equities/munoth-communication-bo,9542,70260000,Munoth Communication,MUNO,/equities/munoth-communication-bo-news
/equities/bright-solar,0,70000000,Bright Solar,BRGH,/equities/bright-solar-news
/equities/supertex-industries-bo,883,69750000,Supertex Ind,SUPX,/equities/supertex-industries-bo-news
/equities/hindustan-bio-sciences-bo,13694,69300000,Hindustan Bio Sciences,HISO,/equities/hindustan-bio-sciences-bo-news
/equities/igc-industries,104693,69090000,IGC Industries,IGCI,/equities/igc-industries-news
/equities/vkj-infra-developers-bo,0,69020000,VKJ Infra Developers,VKJI,/equities/vkj-infra-developers-bo-news
/equities/padmanabh-alloys-polymers,5270,69020000,Padmanabh Alloys Polymers,PADN,/equities/padmanabh-alloys-polymers-news
/equities/lead-financial-services,12,68640000,Lead Financial Services,LFNS,/equities/lead-financial-services-news
/equities/jain-studios-ltd,0,68630000,Jain Studios Ltd,JSTD,/equities/jain-studios-ltd-news
/equities/integra-capital-management-bo,2,68330000,Integra Capital Management,ICAP,/equities/integra-capital-management-bo-news
/equities/harig-crankshafts-bo,187,68150000,Harig Crankshafts,HRIC,/equities/harig-crankshafts-bo-news
/equities/kiran-syntex-bo,50,67960000,Kiran Syntex,KSYN,/equities/kiran-syntex-bo-news
/equities/devki-leasing-and-finance-bo,521,67850000,Agarwal Fortune India,AGAW,/equities/devki-leasing-and-finance-bo-news
/equities/atharv-enterprises-bo,25684,67830000,Atharv Enterprises,ATRV,/equities/atharv-enterprises-bo-news
/equities/nihar-info-global-bo,11414,67750000,Nihar Info Global,NIHR,/equities/nihar-info-global-bo-news
/equities/dq-entertainment-international,0,67390000,DQ Entertainment International,DQEN,/equities/dq-entertainment-international-news
/equities/jpt-securities-bo,0,67150000,JPT Securities,JPTS,/equities/jpt-securities-bo-news
/equities/kakatiya-textiles-bo,51,67110000,Kakatiya Textiles,KAKT,/equities/kakatiya-textiles-bo-news
/equities/klg-capital-services-bo,0,66930000,KLG Capital Services,KLGC,/equities/klg-capital-services-bo-news
/equities/flora-corporation-ltd,13917,66900000,Flora Corp,FLOA,/equities/flora-corporation-ltd-news
/equities/shree-steel-wire-ropes,374,66890000,Shree Steel Wire Ropes,SHSW,/equities/shree-steel-wire-ropes-news
/equities/arcee-industries-bo,7439,66800000,Arcee Ind,ARCE,/equities/arcee-industries-bo-news
/equities/aryan-share,12,66750000,Aryan Share,ARYS,/equities/aryan-share-news
/equities/avi-polymers-ltd,36630,66720000,AVI Polymers,AVIO,/equities/avi-polymers-ltd-news
/equities/india-green-reality-ltd,0,66600000,India Green Reality,INIG,/equities/india-green-reality-ltd-news
/equities/amit-international-bo,138699,66510000,Amit Intl,AMIN,/equities/amit-international-bo-news
/equities/vaksons-automobiles-ltd,19733,66280000,Naksh Precious Metals,NAKH,/equities/vaksons-automobiles-ltd-news
/equities/zicom-electronic-security-systems,0,65960000,Zicom Electronic Security Systems,ZICO,/equities/zicom-electronic-security-systems-news
/equities/padmalaya-telefilms,864,65960000,Padmalaya Telefilms,PADM,/equities/padmalaya-telefilms-news
/equities/prashant-india,1,65780000,Prashant India,PRSP,/equities/prashant-india-news
/equities/sungold-capital-bo,11676,65700000,Sungold Capital,SUNG,/equities/sungold-capital-bo-news
/equities/k-z-leasing-and-finance-bo,154,65390000,K Z Leasing and Finance,KZLE,/equities/k-z-leasing-and-finance-bo-news
/equities/bisil-plast-bo,6301,65380000,Karnawati Innovation,KARW,/equities/bisil-plast-bo-news
/equities/fraser-and-company-ltd,7788,65290000,Fraser And Company Ltd,FRAS,/equities/fraser-and-company-ltd-news
/equities/triveni-enterprises,13386,65250000,Triveni Enterprises,TRET,/equities/triveni-enterprises-news
/equities/suvidha-infraestate,0,65220000,Suvidha Infraestate,SUVI,/equities/suvidha-infraestate-news
/equities/gconnect-logitech-supply-chain-bo,1500,65090000,Gconnect Logitech Supply Chain,GCON,/equities/gconnect-logitech-supply-chain-bo-news
/equities/shaba-chemicals-bo,100,64950000,Satiate Agri,STIA,/equities/shaba-chemicals-bo-news
/equities/transglobe-foods-bo,129,64690000,Transglobe Foods,TRAF,/equities/transglobe-foods-bo-news
/equities/systematix-securities,1290,64650000,Systematix Securities,SYTX,/equities/systematix-securities-news
/equities/technofab-engineering-ltd,0,64510000,Technofab Engineering Ltd,TECN,/equities/technofab-engineering-ltd-news
/equities/mukta-agriculture-ltd,8143,64390000,Mukta Agriculture,MUKG,/equities/mukta-agriculture-ltd-news
/equities/bcl-enterprises,12046,64130000,BCL Enterprises,BCLE,/equities/bcl-enterprises-news
/equities/secur-credentials,0,64060000,SecUR Credentials,SECC,/equities/secur-credentials-news
/equities/grandma-trading---agencies-ltd,1935,63990000,Grandma Trading & Agencies Ltd,GRNU,/equities/grandma-trading---agencies-ltd-news
/equities/mpagro-industries,20,63790000,MPAgro Industries,MPAG,/equities/mpagro-industries-news
/equities/enterprise-international-bo,238,63720000,Enterprise Intl,ENTR,/equities/enterprise-international-bo-news
/equities/brawn-biotech-bo,3219,63490000,Brawn Biotech,BRAW,/equities/brawn-biotech-bo-news
/equities/mystic-electronics,15569,63250000,Mystic Electronics,MYST,/equities/mystic-electronics-news
/equities/golden-carpets-bo,506,63080000,Golden Carpets,GLDC,/equities/golden-carpets-bo-news
/equities/shri-ram-switchgears,0,63070000,Shri Ram Switchgears,SRSW,/equities/shri-ram-switchgears-news
/equities/m-lakhamsi-industries,0,62940000,M Lakhamsi Industries,MLAK,/equities/m-lakhamsi-industries-news
/equities/international-data-management,11,62920000,International Data Management,ITDM,/equities/international-data-management-news
/equities/quantum-digital,23,62820000,Quantum Digital,QUNT,/equities/quantum-digital-news
/equities/rich-universe-network,89,62450000,Rich Universe Network,RIUN,/equities/rich-universe-network-news
/equities/aarcon-facilities-bo,100,62420000,Aarcon Facilities,AARF,/equities/aarcon-facilities-bo-news
/equities/jolly-merchants,40650,62320000,Retro Green Revolution,RETR,/equities/jolly-merchants-news
/equities/starlite-components-ltd,0,62240000,Starlite Components Ltd,STEC,/equities/starlite-components-ltd-news
/equities/purohit-construction-ltd,380,62160000,Purohit Construction Ltd,PURO,/equities/purohit-construction-ltd-news
/equities/avon-lifesciences-ltd,10418,61940000,KOBO Biotech,KOBO,/equities/avon-lifesciences-ltd-news
/equities/vardhman-concrete,589,61900000,Vardhman Concrete,VARH,/equities/vardhman-concrete-news
/equities/sirohia-sons-bo,10000,61530000,Sirohia & Sons,SIRH,/equities/sirohia-sons-bo-news
/equities/b-p-capital,1410,61500000,B P Capital,BPCA,/equities/b-p-capital-news
/equities/s-r-industries-bo,0,61380000,Arur Footwear,SRI,/equities/s-r-industries-bo-news
/equities/saianand-commercial,532926,61340000,Saianand Commercial,SAIO,/equities/saianand-commercial-news
/equities/coral-newsprints,3,60940000,Coral Newsprints,CRLN,/equities/coral-newsprints-news
/equities/swagtam-trading-and-services,25,60720000,Swagtam Trading and Services,SWAT,/equities/swagtam-trading-and-services-news
/equities/melstar-information-tech,0,60700000,Melstar Information Tech,MELS,/equities/melstar-information-tech-news
/equities/amraworld-agrico-bo,132096,60150000,Amraworld Agrico,AMAG,/equities/amraworld-agrico-bo-news
/equities/feno-plast-bo,0,59980000,Feno Plast,FENO,/equities/feno-plast-bo-news
/equities/jain-marmo-industries-ltd,497,59920000,Jain Marmo Industries Ltd,JAIN,/equities/jain-marmo-industries-ltd-news
/equities/boston-bio-systems-bo,1000,59850000,Boston Bio Systems,BBSL,/equities/boston-bio-systems-bo-news
/equities/c-c-constructions-ltd,0,59800000,C & C Constructions,CCCL,/equities/c-c-constructions-ltd-news
/equities/ambitious-plastomac,1,59730000,Ambitious Plastomac,AMPC,/equities/ambitious-plastomac-news
/equities/superior-finlease,35525,59700000,Superior Finlease,SUER,/equities/superior-finlease-news
/equities/raghunath-international-bo,2487,59500000,Raghunath Intl,RAGH,/equities/raghunath-international-bo-news
/equities/perfect-infraengineers-ltd,3000,59490000,Perfect Infraengineers Ltd,PERE,/equities/perfect-infraengineers-ltd-news
/equities/gujarat-metallic-coal-coke-bo,0,59420000,Gujarat Metallic Coal & Coke,GUJM,/equities/gujarat-metallic-coal-coke-bo-news
/equities/utl-industries-ltd,104475,59320000,UTL Industries Ltd,UTLI,/equities/utl-industries-ltd-news
/equities/mfs-intercorp,10997,59250000,MFS Intercorp,MFSI,/equities/mfs-intercorp-news
/equities/aravali-securities-and-finance-bo,3077,58800000,Aravali Securities and Finance,ARVL,/equities/aravali-securities-and-finance-bo-news
/equities/ishaan-infrastructures-and-shelters,970,58660000,Ishaan Infrastructures,ISHN,/equities/ishaan-infrastructures-and-shelters-news
/equities/sahaj-fashions,8000,58600000,Sahaj Fashions,SAHJ,/equities/sahaj-fashions-news
/equities/deccan-polypacks-bo,3,58270000,Deccan Polypacks,DEPO,/equities/deccan-polypacks-bo-news
/equities/suncity-synthetics-bo,530,58160000,Suncity Synthetics,SUSY,/equities/suncity-synthetics-bo-news
/equities/sinner-energy-india-ltd,0,57390000,Muzali Arts,MUZA,/equities/sinner-energy-india-ltd-news
/equities/eureka-industries-ltd,23174,57310000,Eureka Industries Ltd,EURE,/equities/eureka-industries-ltd-news
/equities/symbiox-investment---trading-co-ltd,15988,57260000,Symbiox Investment & Trading Co Ltd,SYMB,/equities/symbiox-investment---trading-co-ltd-news
/equities/ridings-consulting-engineers-india,0,57220000,Ridings Consulting Engineers India,RIDN,/equities/ridings-consulting-engineers-india-news
/equities/silver-pearl-hospitality-luxury,0,57090000,Silver Pearl Hospitality Luxury,SILP,/equities/silver-pearl-hospitality-luxury-news
/equities/lakshmi-precision-screws-ltd,210,56680000,Lakshmi Precision Screws Ltd,LXPR,/equities/lakshmi-precision-screws-ltd-news
/equities/epsom-properties-bo,506,56640000,Epsom Properties,EPSO,/equities/epsom-properties-bo-news
/equities/patron-exim,28000,56330000,Patron Exim,PATR,/equities/patron-exim-news
/equities/pithampur-poly-products,0,55810000,Pithampur Poly Products,PITH,/equities/pithampur-poly-products-news
/equities/finelistings-tech-bo,4000,55450000,Finelistings Tech,FINI,/equities/finelistings-tech-bo-news
/equities/united-textiles-bo,25,55440000,United Textiles,UNIT,/equities/united-textiles-bo-news
/equities/shelter-infra-projects-bo,660,55170000,Shelter Infra Projects,SHET,/equities/shelter-infra-projects-bo-news
/equities/priya-bo,30,55060000,Priya,PRIY,/equities/priya-bo-news
/equities/integrated-thermoplastics-bo,0,55030000,Integrated Thermoplastics,IGPL,/equities/integrated-thermoplastics-bo-news
/equities/panafic-industrials-ltd,40044,55020000,Panafic Industrials Ltd,PANF,/equities/panafic-industrials-ltd-news
/equities/abhinav-leasing---finance-bo,8157,54980000,Abhinav Leasing,ABHI,/equities/abhinav-leasing---finance-bo-news
/equities/modella-woollens-bo,811,54940000,Modella Woollens,MODW,/equities/modella-woollens-bo-news
/equities/source-industries-india-bo,0,54850000,Source Ind India,SOUR,/equities/source-industries-india-bo-news
/equities/gratex-industries-bo,101,54600000,Gratex Ind,GRAT,/equities/gratex-industries-bo-news
/equities/looks-health-services-bo,8287,54390000,Looks Health Services,LOOK,/equities/looks-health-services-bo-news
/equities/sun-retail,96000,54310000,Sun Retail,SNRT,/equities/sun-retail-news
/equities/prime-capital-market-bo,2,54200000,Prime Capital Market,PCAP,/equities/prime-capital-market-bo-news
/equities/worldwide-leather-exports-bo,321,54190000,Worldwide Aluminium,WORD,/equities/worldwide-leather-exports-bo-news
/equities/nu-tek-india-ltd,0,54080000,Nu Tek India Ltd,NUTK,/equities/nu-tek-india-ltd-news
/equities/prakash-constrowell-ltd,47822,54040000,Setubandhan Infrastructure,SETU,/equities/prakash-constrowell-ltd-news
/equities/jainco-projects-india-bo,190,54000000,Jainco Projects India,JNCO,/equities/jainco-projects-india-bo-news
/equities/asia-capital-bo,0,53710000,Asia Capital,ASCL,/equities/asia-capital-bo-news
/equities/jointeca-education-solutions,8000,53580000,JOINTECA Education Solutions,JOIN,/equities/jointeca-education-solutions-news
/equities/vision-corporation-bo,4854,53320000,Vision,VISI,/equities/vision-corporation-bo-news
/equities/oscar-global-bo,0,53290000,Oscar Global,OSCG,/equities/oscar-global-bo-news
/equities/goyal-associates-ltd,24882,52940000,Goyal Associates,GOYA,/equities/goyal-associates-ltd-news
/equities/mahasagar-travels-bo,900,52690000,Mahasagar Travels,MATR,/equities/mahasagar-travels-bo-news
/equities/natura-hue-chem,7,52600000,Natura Hue Chem,NAHU,/equities/natura-hue-chem-news
/equities/s-g-n-telecoms-bo,84969,52530000,S G N Telecoms,SGNT,/equities/s-g-n-telecoms-bo-news
/equities/jla-infraville-shoppers-bo,0,52440000,JLA Infraville Shoppers,JLAI,/equities/jla-infraville-shoppers-bo-news
/equities/cistro-telelink,400,52370000,Cistro Telelink,CIST,/equities/cistro-telelink-news
/equities/vaishno-cement-bo,500,52360000,Vaishno Cement,VCEM,/equities/vaishno-cement-bo-news
/equities/seven-hill-industries,0,52010000,Seven Hill Industries,SEVE,/equities/seven-hill-industries-news
/equities/jalan-transolutions,9000,51610000,Jalan Transolutions,JALN,/equities/jalan-transolutions-news
/equities/siddha-ventures-bo,2856,51490000,Siddha Ventures,SIVE,/equities/siddha-ventures-bo-news
/equities/clio-infotech-bo,74,51200000,Clio Infotech,CLIO,/equities/clio-infotech-bo-news
/equities/mahesh-developers,0,51070000,Mahesh Developers,MHES,/equities/mahesh-developers-news
/equities/wagend-infra-venture,9958,50900000,Wagend Infra Venture,WAGE,/equities/wagend-infra-venture-news
/equities/pankaj-piyush-trade-investment-bo,1443,50870000,Kairosoft AI Solutions,KAIR,/equities/pankaj-piyush-trade-investment-bo-news
/equities/sikozy-realtors-bo,2390,50820000,Sikozy Realtors,SKZY,/equities/sikozy-realtors-bo-news
/equities/continental-controls-bo,275,50710000,Continental Controls,CCTL,/equities/continental-controls-bo-news
/equities/mavi-industries,0,50460000,Krishna Filament Industries Ltd,KRIE,/equities/mavi-industries-news
/equities/transpact-enterprises,0,50430000,Transpact Enterprises,TANS,/equities/transpact-enterprises-news
/equities/virgo-global-media-bo,2255,50420000,Virgo Global Media,VIRG,/equities/virgo-global-media-bo-news
/equities/incon-engineers,1902,50190000,Incon Engineers,INCN,/equities/incon-engineers-news
/equities/ashram-online-com-bo,3,50070000,Ashram Online Com,ASHO,/equities/ashram-online-com-bo-news
/equities/advance-syntex-ltd,1,50050000,Advance Syntex,ADVN,/equities/advance-syntex-ltd-news
/equities/chd-chemicals-ltd,1381,50040000,CHD Chemicals,CHDC,/equities/chd-chemicals-ltd-news
/equities/rajkot-investment-trust,2245,49970000,Rajkot Investment Trust,RAKO,/equities/rajkot-investment-trust-news
/equities/sword-edge-commercials,0,49960000,Sword Edge Commercials,SWOD,/equities/sword-edge-commercials-news
/equities/52-weeks-entertainment-bo,2181,49880000,52 Weeks Entertainment,SSAL,/equities/52-weeks-entertainment-bo-news
/equities/idream-film-infra,3900,49860000,IDream Film Infra,SOFG,/equities/idream-film-infra-news
/equities/universal-arts-bo,2030,49850000,Universal Arts,UNLA,/equities/universal-arts-bo-news
/equities/mahalaxmi-seamless-bo,2093,49800000,Mahalaxmi Seamless,MHLX,/equities/mahalaxmi-seamless-bo-news
/equities/kanungo-financiers-ltd,5,49630000,Kanungo Financiers,KANG,/equities/kanungo-financiers-ltd-news
/equities/vxl-instruments-bo,85,49170000,VXL Instruments,VXL,/equities/vxl-instruments-bo-news
/equities/premium-capital-market-and-bo,410,49150000,Premium Capital Market and,PCMI,/equities/premium-capital-market-and-bo-news
/equities/mahaveer-infoway-ltd,821,49030000,Mahaveer Infoway Ltd,MAHV,/equities/mahaveer-infoway-ltd-news
/equities/patidar-buildcon,400,48960000,Patidar Buildcon,PATB,/equities/patidar-buildcon-news
/equities/hemo-organic-bo,2,48730000,Hemo Organic,HEMO,/equities/hemo-organic-bo-news
/equities/maximaa-system-bo,0,48720000,Maximaa System,MXSY,/equities/maximaa-system-bo-news
/equities/bharati-shipyard-ltd,4651,48640000,Bharati Defence,BHAR,/equities/bharati-shipyard-ltd-news
